Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
208,14.795,-0.970000,1.090000,9.720000,-70.062500,-55.500000,-42.687500,0.062500,-0.312500,0.125000,145.875000,-4.937500,-6.500000,-0.120000,-0.010000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
209,14.865,-0.870000,1.120000,9.570000,-69.687500,-55.500000,-43.062500,-0.062500,0.437500,-0.125000,145.875000,-4.937500,-6.500000,-0.100000,0.020000,-0.040000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
210,14.937,-0.970000,1.090000,9.690000,-70.375000,-55.062500,-42.562500,-0.062500,-0.375000,-0.062500,145.875000,-4.937500,-6.500000,-0.050000,-0.020000,-0.130000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
211,15.007,-0.870000,1.100000,9.540000,-68.875000,-54.687500,-43.000000,0.000000,0.562500,-0.125000,145.875000,-4.937500,-6.500000,-0.080000,0.000000,-0.060000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
212,15.078,-0.980000,1.100000,9.720000,-70.062500,-55.062500,-41.750000,-0.062500,0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.080000,0.000000,-0.110000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
213,15.156,-0.940000,1.090000,9.690000,-70.062500,-54.250000,-41.500000,-0.062500,-0.375000,0.062500,145.875000,-4.937500,-6.500000,-0.090000,-0.010000,-0.010000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
214,15.227,-0.900000,1.100000,9.530000,-70.062500,-55.500000,-42.250000,0.187500,0.062500,0.125000,145.875000,-4.937500,-6.500000,-0.060000,-0.010000,-0.070000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
215,15.298,-0.930000,1.100000,9.670000,-70.062500,-55.500000,-42.187500,-0.125000,-0.187500,0.062500,145.875000,-4.937500,-6.500000,-0.050000,0.010000,-0.040000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
216,15.368,-0.830000,1.050000,9.500000,-68.875000,-55.062500,-41.875000,0.062500,0.000000,0.000000,145.875000,-4.937500,-6.500000,-0.040000,-0.030000,-0.070000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
217,15.440,-0.960000,1.040000,9.600000,-70.062500,-54.687500,-43.000000,-0.125000,0.187500,-0.062500,145.875000,-4.937500,-6.500000,-0.050000,-0.050000,-0.070000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
218,15.511,-0.900000,1.090000,9.530000,-69.250000,-55.062500,-41.750000,0.062500,0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.120000,0.040000,-0.100000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
219,15.582,-0.960000,1.070000,9.720000,-69.250000,-55.500000,-43.000000,0.062500,-0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.060000,-0.010000,-0.110000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
220,15.659,-0.900000,1.090000,9.600000,-70.062500,-54.687500,-43.500000,-0.062500,0.312500,0.000000,145.875000,-4.937500,-6.500000,0.000000,-0.020000,-0.160000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
221,15.730,-0.890000,1.120000,9.640000,-69.687500,-55.500000,-42.250000,-0.062500,0.125000,0.000000,145.875000,-4.937500,-6.500000,-0.120000,0.010000,0.040000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
222,15.805,-0.870000,1.070000,9.690000,-69.687500,-55.062500,-42.562500,0.062500,-0.437500,0.000000,145.875000,-4.937500,-6.500000,0.070000,-0.110000,-0.210000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
223,15.875,-0.910000,1.140000,9.680000,-69.687500,-55.500000,-42.250000,-0.250000,0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.110000,-0.020000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
224,15.946,-0.910000,1.120000,9.610000,-69.250000,-54.687500,-41.500000,0.125000,-0.375000,0.125000,145.875000,-4.937500,-6.500000,-0.030000,-0.020000,-0.130000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
225,16.018,-0.970000,1.060000,9.670000,-69.687500,-55.062500,-41.750000,-0.062500,0.312500,-0.062500,145.875000,-4.937500,-6.500000,-0.120000,-0.040000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
226,16.091,-0.910000,1.120000,9.560000,-70.062500,-55.062500,-42.562500,-0.125000,0.250000,-0.062500,145.875000,-4.937500,-6.500000,-0.150000,-0.020000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
227,16.169,-0.870000,1.080000,9.520000,-70.062500,-55.500000,-42.250000,0.000000,-0.500000,0.000000,145.875000,-4.937500,-6.500000,-0.020000,-0.030000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
228,16.240,-1.010000,1.100000,9.690000,-69.687500,-54.687500,-42.562500,-0.062500,0.375000,0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.050000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
229,16.323,-0.890000,1.100000,9.520000,-69.250000,-54.687500,-42.562500,-0.125000,-0.062500,-0.125000,145.875000,-4.937500,-6.500000,-0.120000,0.000000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
230,16.395,-1.000000,1.110000,9.700000,-69.250000,-54.250000,-42.562500,-0.062500,-0.375000,0.000000,145.875000,-4.937500,-6.500000,-0.050000,-0.020000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
231,16.466,-0.990000,1.120000,9.720000,-68.875000,-55.062500,-41.875000,0.000000,0.562500,-0.187500,145.875000,-4.937500,-6.500000,-0.140000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
232,16.540,-0.870000,1.100000,9.490000,-70.375000,-55.750000,-42.250000,-0.062500,-0.437500,0.000000,145.875000,-4.937500,-6.500000,-0.010000,-0.010000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
233,16.609,-0.880000,1.140000,9.520000,-68.875000,-55.500000,-42.562500,-0.125000,0.187500,-0.125000,145.875000,-4.937500,-6.500000,-0.140000,0.020000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
234,16.684,-0.880000,1.100000,9.520000,-70.062500,-54.687500,-43.062500,-0.125000,-0.375000,0.000000,145.875000,-4.937500,-6.500000,-0.100000,0.010000,-0.050000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
235,16.756,-0.980000,1.100000,9.770000,-70.062500,-54.687500,-41.500000,0.062500,0.187500,-0.125000,145.875000,-4.937500,-6.500000,-0.060000,-0.010000,-0.090000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
236,16.826,-0.830000,1.110000,9.530000,-69.250000,-54.687500,-43.500000,0.062500,0.125000,-0.125000,145.875000,-4.937500,-6.500000,-0.040000,0.000000,-0.100000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
237,16.906,-0.940000,1.120000,9.670000,-68.875000,-55.062500,-41.750000,-0.062500,0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.100000,0.020000,-0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
238,16.976,-0.920000,1.110000,9.550000,-69.250000,-55.062500,-43.000000,0.125000,0.000000,0.062500,145.875000,-4.937500,-6.500000,-0.030000,-0.010000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
239,17.047,-0.970000,1.110000,9.730000,-69.250000,-54.687500,-43.500000,0.125000,-0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.120000,-0.010000,-0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
240,17.115,-0.910000,1.120000,9.670000,-68.875000,-54.687500,-42.562500,0.000000,0.250000,0.000000,145.875000,-4.937500,-6.500000,-0.080000,0.000000,-0.080000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
241,17.186,-0.950000,1.110000,9.700000,-70.062500,-54.687500,-42.250000,0.000000,0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.070000,-0.010000,-0.040000,-0.850000,1.110000,8.420000,0.292236,0.058289,-0.041687,-0.953674
242,17.264,-0.900000,1.120000,9.670000,-69.250000,-55.062500,-42.562500,-0.187500,0.500000,-0.125000,145.875000,-4.937500,-6.500000,-0.040000,0.000000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
243,17.335,-0.930000,1.110000,9.700000,-70.375000,-55.062500,-41.062500,-0.125000,-0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.080000,0.000000,0.000000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
244,17.406,-0.940000,1.090000,9.610000,-69.687500,-54.687500,-42.562500,0.000000,0.625000,-0.250000,145.875000,-4.937500,-6.500000,-0.130000,0.000000,-0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
245,17.477,-0.900000,1.100000,9.590000,-70.375000,-55.500000,-42.562500,0.187500,-0.125000,-0.062500,145.875000,-4.937500,-6.500000,-0.030000,0.010000,-0.160000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
246,17.547,-0.930000,1.090000,9.690000,-69.687500,-55.500000,-43.062500,-0.125000,0.562500,-0.187500,145.875000,-4.937500,-6.500000,-0.050000,-0.030000,-0.130000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
247,17.617,-0.900000,1.120000,9.560000,-70.750000,-54.687500,-41.500000,0.125000,-0.250000,0.000000,145.875000,-4.937500,-6.500000,-0.170000,0.050000,0.010000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
248,17.687,-0.930000,1.040000,9.640000,-68.875000,-54.687500,-42.562500,0.000000,-0.062500,-0.062500,145.875000,-4.937500,-6.500000,0.000000,-0.030000,-0.150000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
249,17.765,-0.980000,1.100000,9.700000,-68.562500,-55.062500,-42.562500,-0.062500,-0.062500,-0.125000,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.000000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
250,17.835,-0.840000,1.090000,9.480000,-69.250000,-55.062500,-42.562500,0.187500,0.062500,-0.062500,145.875000,-4.937500,-6.500000,0.000000,-0.010000,-0.220000,-0.850000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
251,17.907,-0.980000,1.030000,9.760000,-70.062500,-54.687500,-42.562500,-0.125000,-0.125000,0.062500,145.875000,-4.937500,-6.500000,-0.130000,-0.070000,0.050000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
252,17.978,-0.850000,1.150000,9.510000,-70.062500,-55.062500,-42.562500,0.125000,-0.125000,0.000000,145.875000,-4.937500,-6.500000,-0.120000,0.030000,-0.090000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
253,18.048,-0.960000,1.070000,9.740000,-69.687500,-55.062500,-43.500000,-0.062500,0.062500,0.000000,145.875000,-4.937500,-6.500000,0.040000,-0.030000,-0.170000,326.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
254,18.121,-0.890000,1.090000,9.570000,-70.062500,-55.500000,-41.875000,-0.125000,-0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.060000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
255,18.191,-1.030000,1.180000,9.890000,-70.062500,-54.687500,-42.562500,-0.125000,0.687500,-0.125000,145.875000,2043.062500,-6.500000,-0.020000,0.030000,-0.050000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
256,18.268,-0.970000,1.080000,9.820000,-69.687500,-55.500000,-42.562500,0.062500,-0.687500,-0.062500,145.875000,-4.937500,-6.500000,-0.120000,-0.030000,0.110000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
257,18.339,-0.920000,1.170000,9.590000,-70.375000,-55.062500,-41.750000,0.000000,0.687500,-0.125000,145.875000,-4.937500,-6.500000,-0.070000,0.060000,-0.110000,-0.850000,2.390000,9.700000,0.292236,0.058289,-0.041687,-0.953674
258,18.412,-1.000000,1.150000,9.880000,-69.687500,-54.687500,-41.500000,0.062500,0.500000,-0.062500,145.875000,-4.937500,-6.500000,-0.050000,0.030000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
259,18.482,-0.900000,1.100000,9.460000,-69.250000,-55.062500,-43.500000,-0.062500,0.312500,0.062500,145.875000,-4.937500,-6.500000,-0.050000,-0.030000,-0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
260,18.552,-0.980000,1.150000,9.690000,-69.687500,-54.687500,-41.500000,-0.125000,-0.187500,0.062500,145.875000,-4.937500,-6.500000,-0.100000,0.050000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
261,18.622,-0.800000,1.060000,9.490000,-69.250000,-55.062500,-41.875000,0.062500,0.000000,-0.062500,145.875000,-4.937500,-6.500000,-0.080000,-0.010000,-0.070000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
262,18.692,-0.980000,1.130000,9.720000,-69.687500,-54.687500,-43.000000,-0.062500,0.562500,-0.187500,145.875000,-4.937500,-6.500000,-0.060000,0.000000,-0.080000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
263,18.770,-0.940000,1.150000,9.610000,-70.062500,1992.250000,-43.000000,0.000000,-0.312500,0.062500,145.875000,-4.937500,-6.500000,-0.090000,0.030000,-0.080000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
264,18.841,-0.900000,1.130000,9.600000,-70.062500,-55.062500,-42.250000,0.125000,0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.050000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
265,18.914,-0.950000,1.080000,9.680000,-69.687500,-55.062500,-43.062500,0.000000,-0.250000,-0.062500,145.875000,-4.937500,-6.500000,0.000000,-0.040000,-0.120000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
266,18.985,-0.900000,1.110000,9.600000,-69.687500,-54.250000,-42.250000,-0.062500,0.312500,-0.062500,145.875000,-4.937500,-6.500000,-0.120000,0.000000,0.020000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
267,19.055,-0.950000,1.120000,9.680000,-69.250000,-54.687500,-42.562500,0.187500,-0.437500,-0.062500,145.875000,-4.937500,-6.500000,0.000000,-0.010000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
268,19.125,-0.870000,1.070000,9.590000,-69.250000,-55.062500,-43.062500,-0.187500,0.375000,-0.125000,145.875000,-4.937500,-6.500000,-0.120000,1.290000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
269,19.195,-0.920000,1.110000,9.660000,-70.750000,-55.062500,-43.000000,0.187500,-0.437500,-0.062500,145.875000,-4.937500,-6.500000,0.010000,-0.010000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
270,19.274,-0.990000,1.120000,9.730000,-68.875000,-55.062500,-41.750000,-0.062500,0.437500,-0.062500,145.875000,-4.937500,-6.500000,-0.020000,0.000000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041687,-0.953674
271,19.345,-0.810000,1.020000,9.610000,-70.062500,-54.687500,-41.500000,0.125000,0.562500,-0.187500,145.875000,-4.937500,-6.500000,-0.140000,-0.080000,0.160000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
272,19.421,-0.970000,1.100000,9.710000,-69.687500,-55.500000,-43.062500,-0.125000,0.187500,-0.250000,145.875000,-4.937500,-6.500000,-0.120000,-0.010000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
273,19.491,-0.940000,1.140000,9.590000,-69.687500,-54.687500,-41.062500,0.125000,0.062500,-0.125000,145.875000,-4.937500,-6.500000,-0.090000,0.020000,-0.110000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
274,19.562,-0.920000,1.080000,9.730000,-69.250000,-55.500000,-42.562500,0.062500,0.125000,-0.062500,145.875000,-4.937500,-6.500000,-0.070000,-0.030000,0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
275,19.633,-0.870000,1.070000,9.560000,-69.250000,-55.750000,-43.500000,0.062500,-0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.020000,-0.030000,-0.130000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
276,19.704,-0.910000,1.110000,9.720000,-70.062500,-55.500000,-42.187500,0.125000,0.000000,0.062500,145.875000,-4.937500,-6.500000,-0.070000,0.000000,-0.070000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
277,19.775,-0.900000,1.100000,9.590000,-70.062500,-54.687500,-41.875000,0.000000,-0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.020000,0.000000,-0.120000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
278,19.847,-0.940000,1.080000,9.660000,-70.062500,-55.062500,-42.562500,0.062500,-0.437500,0.125000,145.875000,-4.937500,-6.500000,-0.080000,0.000000,-0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
279,19.924,-0.890000,1.100000,9.570000,-69.250000,-54.250000,-41.750000,-0.125000,0.250000,0.000000,145.875000,-4.937500,-6.500000,-0.030000,-0.010000,-0.120000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
280,19.995,-0.990000,1.130000,9.670000,-69.687500,-56.187500,-40.562500,0.125000,-0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.020000,0.010000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
281,20.067,-0.900000,1.070000,9.590000,-70.062500,-55.500000,-41.062500,-0.062500,0.125000,-0.125000,145.875000,-4.937500,-6.500000,-0.130000,-0.040000,0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
282,20.139,-0.970000,1.130000,9.640000,-70.062500,-55.062500,-41.500000,0.062500,0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.010000,0.030000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
283,20.209,-0.890000,1.130000,9.600000,-69.250000,-54.687500,-43.500000,0.062500,0.375000,0.000000,145.875000,-4.937500,-6.500000,-0.170000,-0.010000,0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
284,20.283,-0.960000,1.120000,9.690000,-69.687500,-54.687500,-41.875000,0.000000,-0.125000,-0.062500,145.875000,-4.937500,-6.500000,0.000000,-0.020000,-0.210000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
285,20.354,-0.870000,1.090000,9.530000,-69.250000,-54.687500,-42.250000,0.000000,0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.020000,-0.010000,-0.160000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
286,20.429,-0.990000,1.130000,9.720000,-69.687500,-55.500000,-42.562500,0.062500,-0.250000,0.125000,145.875000,-4.937500,-6.500000,-0.070000,0.040000,-0.170000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
287,20.499,-0.860000,1.080000,9.520000,-70.062500,-55.062500,-42.250000,-0.062500,0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.080000,0.010000,-0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
288,20.573,-0.970000,1.090000,9.730000,-69.687500,-54.687500,-42.250000,0.062500,0.250000,0.000000,145.875000,-4.937500,-6.500000,-0.030000,-0.030000,-0.120000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
289,20.645,-0.920000,1.100000,9.690000,-69.250000,-55.500000,-41.750000,0.062500,-0.187500,0.125000,145.875000,-4.937500,-6.500000,-0.070000,0.000000,-0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
290,20.717,-0.910000,1.090000,9.590000,-69.687500,-55.062500,-41.750000,0.000000,0.000000,-0.062500,145.875000,-4.937500,-6.500000,-0.060000,-0.010000,-0.110000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
291,20.789,-0.940000,1.090000,9.650000,-70.062500,-54.687500,-41.875000,-0.062500,-0.187500,-0.062500,145.875000,-4.937500,-6.500000,-0.110000,-0.010000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
292,20.860,-0.910000,1.100000,9.590000,-70.062500,-55.500000,-43.500000,-0.062500,0.312500,-0.062500,145.875000,-4.937500,-6.500000,-0.020000,-0.010000,-0.120000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
293,20.938,-0.950000,1.100000,9.670000,-69.687500,-54.687500,-33.500000,0.000000,-0.375000,0.062500,145.875000,-4.937500,-6.500000,-0.100000,0.000000,-0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
294,21.009,-0.850000,1.110000,9.580000,-69.687500,-54.687500,-43.000000,0.062500,0.375000,-0.125000,145.875000,-4.937500,-6.500000,-0.020000,0.000000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
295,21.083,-0.980000,1.090000,9.700000,-70.375000,-54.250000,-41.750000,0.000000,0.000000,0.000000,145.875000,-4.937500,-6.500000,-0.150000,0.000000,0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
296,21.154,-0.870000,1.100000,9.540000,-70.062500,-55.062500,-42.250000,0.062500,0.125000,-0.125000,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
297,21.224,-0.990000,1.120000,9.700000,-70.062500,-55.500000,-41.875000,0.125000,0.000000,0.062500,145.875000,-4.937500,-6.500000,-0.140000,-0.030000,0.020000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
298,21.302,-0.870000,1.090000,9.510000,-68.875000,-55.062500,-43.062500,0.187500,0.187500,0.125000,145.875000,-4.937500,-6.500000,-0.060000,-0.010000,-0.030000,-0.840000,2.390000,9.700000,0.292236,0.058228,-0.041687,-0.953674
299,21.373,-0.970000,1.090000,9.730000,-70.062500,-55.500000,-41.750000,0.062500,0.437500,0.062500,145.875000,-4.937500,-6.500000,-0.050000,0.000000,-0.110000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
300,21.444,-0.870000,1.130000,9.520000,-69.250000,-55.500000,-41.500000,0.062500,-0.250000,0.125000,145.875000,-4.937500,-6.500000,-0.090000,0.000000,-0.040000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
301,21.517,-0.960000,1.100000,9.710000,-70.062500,-55.062500,-42.562500,0.187500,0.437500,0.062500,145.875000,-4.937500,-6.500000,-0.070000,0.000000,-0.080000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
302,21.589,-0.920000,1.100000,9.630000,-70.375000,-55.500000,-42.562500,0.000000,-0.187500,0.062500,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.190000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
303,21.669,-0.980000,1.110000,9.740000,-70.062500,-55.500000,-41.750000,0.125000,-0.125000,0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.030000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
304,21.741,-0.830000,1.110000,9.480000,-69.687500,-55.500000,-42.250000,0.000000,0.125000,0.000000,145.875000,-4.937500,-6.500000,0.010000,0.000000,-0.220000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
305,21.812,-1.000000,1.090000,9.730000,-70.062500,-54.250000,-42.562500,0.000000,-0.125000,0.000000,145.875000,-4.937500,-6.500000,-0.010000,-0.010000,-0.160000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
306,21.885,-0.830000,1.080000,9.500000,-69.687500,-54.687500,-42.562500,0.187500,0.437500,0.000000,145.875000,-4.937500,-6.500000,-0.120000,0.000000,-0.010000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
307,21.956,-0.990000,1.090000,9.730000,-69.250000,-54.687500,-42.562500,-0.062500,-0.375000,-0.062500,145.875000,-4.937500,-6.500000,-0.040000,0.000000,-0.150000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
308,22.032,-0.960000,1.090000,9.690000,-69.687500,-55.062500,-41.750000,-0.125000,0.312500,0.062500,145.875000,-4.937500,-6.500000,-0.110000,-0.020000,-0.010000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
309,22.103,-0.880000,1.100000,9.530000,-70.062500,-54.687500,-42.250000,-0.062500,-0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.030000,0.000000,-0.160000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
310,22.174,-0.970000,1.120000,9.710000,-69.250000,-55.062500,-41.500000,-0.062500,0.375000,0.000000,145.875000,-4.937500,-6.500000,-0.080000,0.010000,-0.100000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
311,22.245,-0.880000,1.100000,9.550000,-69.687500,-55.500000,-42.687500,0.187500,-0.500000,0.125000,145.875000,-4.937500,-6.500000,-0.040000,0.000000,-0.100000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
312,22.316,-0.950000,1.110000,9.680000,-69.250000,-55.500000,-42.250000,0.000000,0.437500,0.000000,145.875000,-4.937500,-6.500000,-0.060000,0.000000,-0.040000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
313,22.389,-0.890000,1.100000,9.590000,-69.687500,-55.062500,-43.062500,0.000000,-0.062500,0.062500,145.875000,-4.937500,-6.500000,-0.050000,-0.010000,-0.130000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
314,22.461,-0.950000,1.110000,9.650000,-69.250000,-55.062500,-41.750000,-0.062500,0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.110000,0.020000,-0.030000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
315,22.536,-0.890000,1.120000,9.550000,-69.687500,-55.062500,-41.750000,-0.125000,-0.125000,0.125000,145.875000,-4.937500,-6.500000,-0.030000,0.000000,-0.190000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
